Artist,Feat,Track,File,Year
The Moldy Peaches,,Steak For Chicken,lc_2006_01_17.txt,2006
The Ladybug Transistor,,Choking On Air,lc_2006_01_17.txt,2006
Looper,,Dave The Moon Man,lc_2006_01_17.txt,2006
Iron & Wine,,Naked As We Came,lc_2006_01_17.txt,2006
Bill Callahan,,Dress Sexy At My Funeral,lc_2006_01_17.txt,2006
Kanye West,,Gold Digger,lc_2006_01_17.txt,2006
The Proclaimers,,Sunshine On Leith,lc_2006_01_17.txt,2006
The Lucksmiths,,The Chapter In Your Life Entitled San Francisco,lc_2006_01_17.txt,2006
Loudon Wainwright Iii,,The Picture,lc_2006_01_17.txt,2006
James Yorkston,,6:30 Is Just Way Too Early,lc_2006_01_17.txt,2006
Evan Dando,,All My Life,lc_2006_01_17.txt,2006
The Reindeer Section,,Whodunnit?,lc_2006_01_17.txt,2006
Mi & L'au,,I've Been Watching You,lc_2006_01_17.txt,2006
Steve Burns,,>1,lc_2006_01_17.txt,2006
Clifford T. Ward,,Home Thoughts From Abroad,lc_2006_01_17.txt,2006
William Shatner And Ben Folds,,That's Me Trying,lc_2006_01_17.txt,2006
Eels,,World Of Shit,lc_2006_01_17.txt,2006
Hartley Goldstein,,A Love Song For Annie Hall,lc_2006_01_17.txt,2006
Jeffrey And Jack Lewis,,Williamsburg Will Oldham Horror,lc_2006_01_17.txt,2006
The Boy Least Likely To,,Be Gentle With Me,lc_2006_01_17.txt,2006
Joanna Newsom,,Bridges And Balloons,lc_2006_01_17.txt,2006
Pulp,,A Little Soul,lc_2006_01_17.txt,2006
Cat Stevens,,Moonshadow,lc_2006_01_17.txt,2006
The Housemartins,,I Smell Winter,lc_2006_01_17.txt,2006
Jeffrey Lewis,,The Chelsea Hotel Oral Sex Song,lc_2006_01_17.txt,2006
Jeffrey And Jack Lewis,,Williamsburg Will Oldham Horror,lc_2006_01_24.txt,2006
The Moldy Peaches,,Steak For Chicken,lc_2006_01_24.txt,2006
Belly,,Gepetto,lc_2006_01_24.txt,2006
Darren Hanlon,,The Perfect Day,lc_2006_01_24.txt,2006
Tim Rogers & The Twin Set,,Under The Flight Path,lc_2006_01_24.txt,2006
Casiotone For The Painfully Alone,,Tonight Was A Disaster,lc_2006_01_24.txt,2006
The Boy Least Likely To,,Hugging My Grudge,lc_2006_01_24.txt,2006
Aziz Ansari,,Invite Them Up Compilation,lc_2006_01_24.txt,2006
Belle And Sebastian,,Lord Anthony,lc_2006_01_24.txt,2006
Richard Hawley,,Baby You're My Light,lc_2006_01_24.txt,2006
Aberfeldy,,Love Is An Arrow,lc_2006_01_24.txt,2006
Ben Folds,,Eddie Walker (This Is Your Life),lc_2006_01_24.txt,2006
Simon & Garfunkel,,A Poem On The Underground Wall,lc_2006_01_24.txt,2006
Damien Jurado,,Smith 1972,lc_2006_01_24.txt,2006
Arctic Monkeys,,Bigger Boys And Stolen Sweethearts,lc_2006_01_24.txt,2006
Petula Clark,,Downtown,lc_2006_01_24.txt,2006
Abba,,Super Trooper,lc_2006_01_24.txt,2006
The Housemartins,,Flag Day,lc_2006_01_24.txt,2006
The Divine Comedy,,Our Mutual Friend,lc_2006_01_24.txt,2006
The Andrews Sisters,,Ac-Cent-Tchu-Ate The Positive,lc_2006_01_24.txt,2006
Stephen Malkmus,,Jenny And The Ess-Dog,lc_2006_01_24.txt,2006
Radiohead,,Creep,lc_2006_01_24.txt,2006
Bob Evans,,She's Alone,lc_2006_01_24.txt,2006
I Am Kloot,,Storm Warning,lc_2006_01_24.txt,2006
Dolly Parton,,9 To 5,lc_2006_01_24.txt,2006
Jon Brion,,Here We Go,lc_2006_01_24.txt,2006
The Lucksmiths,,A Hiccup In Your Happiness,lc_2006_01_24.txt,2006
Eels,,I Write The B Sides,lc_2006_01_24.txt,2006
Flight Of The Conchords,,Bus Driver's Song,lc_2006_01_24.txt,2006
Andrew Bird,,Tables And Chairs,lc_2006_01_24.txt,2006
The Guild League,,The Storm,lc_2006_01_24.txt,2006
M. Ward,,You Still Believe In Me,lc_2006_01_24.txt,2006
Ben Folds Five,,She Don't Use Jelly,lc_2006_01_24.txt,2006
Gavin Osborn,,Left Side From My Right,lc_2006_01_24.txt,2006
Doves,,There Goes The Fear,lc_2006_01_24.txt,2006
M. Ward,,You Still Believe In Me,lc_2006_01_31.txt,2006
Tullycraft,,Fall 4 U,lc_2006_01_31.txt,2006
Sufjan Stevens,,Concerning The Ufo Sighting Near Highland Illinois,lc_2006_01_31.txt,2006
The Divine Comedy,,Gin Soaked Boy,lc_2006_01_31.txt,2006
The Moldy Peaches,,Anyone Else But You,lc_2006_01_31.txt,2006
The Mountain Goats,,No Children,lc_2006_01_31.txt,2006
Elastica,,Stutter,lc_2006_01_31.txt,2006
The Lucksmiths,,The Music Next Door,lc_2006_01_31.txt,2006
Ballboy,,I Lost You But I Found Country Music,lc_2006_01_31.txt,2006
Jenny Lewis,,Melt Your Heart,lc_2006_01_31.txt,2006
Joanna Newsom,,Cassiopeia,lc_2006_01_31.txt,2006
Tortoise And Bonnie "Prince" Billy,,Daniel,lc_2006_01_31.txt,2006
The Lemonheads,,Into Your Arms,lc_2006_01_31.txt,2006
They Might Be Giants,,Hey Mr. Dj I Thought You Said We Had A Deal,lc_2006_01_31.txt,2006
Ben Folds Five,,She Don't Use Jelly,lc_2006_01_31.txt,2006
Looper,,Impossible Things #2,lc_2006_01_31.txt,2006
Casiotone For The Painfully Alone,,The Subway Home,lc_2006_01_31.txt,2006
Petula Clark,,Downtown,lc_2006_01_31.txt,2006
Ian Broudie,,Whenever I Do,lc_2006_01_31.txt,2006
Clifford T. Ward,,Home Thoughts From Abroad,lc_2006_01_31.txt,2006
Flight Of The Conchords,,If You're Into It,lc_2006_01_31.txt,2006
Ben Kweller,,How It Should Be (Sha Sha),lc_2006_01_31.txt,2006
Jeffrey And Jack Lewis,,Williamsburg Will Oldham Horror,lc_2006_01_31.txt,2006
Fred Astereo,,Sleepytown,lc_2006_01_31.txt,2006
The Proclaimers,,Sunshine On Leith,lc_2006_01_31.txt,2006
Masters Of The Hemisphere,,Anything Anything,lc_2006_01_31.txt,2006
Grandaddy,,Stray Dog And The Chocolate Shake,lc_2006_01_31.txt,2006
The Byrds,,Turn! Turn! Turn! (To Everything There Is A Season),lc_2006_01_31.txt,2006
Half Cousin,,Mrs. Pilling,lc_2006_01_31.txt,2006
Aberfeldy,,Love Is An Arrow,lc_2006_01_31.txt,2006
Daniel Johnston,,Impossible Love,lc_2006_01_31.txt,2006
Yo La Tengo,,Season Of The Shark,lc_2006_01_31.txt,2006
Simon & Garfunkel,,I Am A Rock,lc_2006_01_31.txt,2006
Radiohead,,Thinking About You,lc_2006_01_31.txt,2006
Ben Folds,,Zak And Sara,lc_2006_01_31.txt,2006
Eels,,The Good Old Days,lc_2006_01_31.txt,2006
Iron & Wine,,Naked As We Came,lc_2006_01_31.txt,2006
The Ladybug Transistor,,Choking On Air,lc_2006_01_31.txt,2006
Ivor Cutler,,Life In A Scotch Sitting Room Vol. 2 Episode 6,lc_2006_01_31.txt,2006
James Yorkston And The Athletes,,Heron,lc_2006_01_31.txt,2006
Belle And Sebastien,,Sukie In The Graveyard,lc_2006_02_14.txt,2006
Rufus Wainwright,,Oh What A World,lc_2006_02_14.txt,2006
The Lucksmiths,,Camera-Shy,lc_2006_02_14.txt,2006
Jon Brion,,Here We Go,lc_2006_02_14.txt,2006
Ben Folds Five,,Song For The Dumped,lc_2006_02_14.txt,2006
Machine Gun Fellatio,,My Ex-Girlfriend's Boyfriend,lc_2006_02_14.txt,2006
They Might Be Giants,,Istanbul (Not Constantinople),lc_2006_02_14.txt,2006
Eels,,Souljacker Part Ii,lc_2006_02_14.txt,2006
Darren Hanlon,,(Methods Of Getting Rid Of) Hiccups,lc_2006_02_14.txt,2006
Hartley Goldstein,,A Love Song For Annie Hall,lc_2006_02_14.txt,2006
Barenaked Ladies,,If I Had A Million Dollars,lc_2006_02_14.txt,2006
The Ladybug Transistor,,Choking On Air,lc_2006_02_14.txt,2006
Jenny Lewis,,It Wasn't Me,lc_2006_02_14.txt,2006
Bruce Mcculloch,,Daddy's On The Drink,lc_2006_02_14.txt,2006
They Might Be Giants,,Your Racist Friend,lc_2006_02_14.txt,2006
Tortoise And Bonnie "Prince" Billy,,Thunder Road,lc_2006_02_14.txt,2006
Rilo Kiley,,Portions For Foxes,lc_2006_02_14.txt,2006
The Smiths,,Please Please Please Let Me Get What I Want,lc_2006_02_14.txt,2006
The Flaming Lips,,Race For The Prize,lc_2006_02_14.txt,2006
It's Jo And Danny,,Room 220,lc_2006_02_14.txt,2006
Carter The Unstoppable Sex Machine,,Sheriff Fatman,lc_2006_02_14.txt,2006
Jeffrey And Jack Lewis,,Williamsburg Will Oldham Horror,lc_2006_02_14.txt,2006
Petula Clark,,Downtown,lc_2006_02_14.txt,2006
Clem Snide,,Happy Birthday,lc_2006_02_14.txt,2006
The Housemartins,,I Smell Winter,lc_2006_02_14.txt,2006
The Boy Least Likely To,,Be Gentle With Me,lc_2006_02_14.txt,2006
Ben Folds Five,,Video Killed The Radio Star,lc_2006_02_14.txt,2006
Darren Hanlon,,The Last Night Of Not Knowing You,lc_2006_02_14.txt,2006
The Divine Comedy,,Absent Friends,lc_2006_02_14.txt,2006
Sufjan Stevens,,The Man Of Metropolis Steals Our Hearts,lc_2006_02_14.txt,2006
Gene Wilder,,Pure Imagination,lc_2006_02_14.txt,2006
Simon & Garfunkel,,The Only Living Boy In New York,lc_2006_02_14.txt,2006
The Reindeer Section,,Grand Parade,lc_2006_02_14.txt,2006
The Reindeer Section,,Budapest,lc_2006_02_14.txt,2006
They Might Be Giants,,Birdhouse In Your Soul,lc_2006_02_14.txt,2006
The Wannadies,,You And Me Song,lc_2006_02_14.txt,2006
Eels,,The Good Old Days,lc_2006_02_14.txt,2006
The Flaming Lips,,Yoshimi Battles The Pink Robots,lc_2006_02_21.txt,2006
Bjó§Rk,,Violently Happy,lc_2006_02_21.txt,2006
The Magnetic Fields,,The Luckiest Guy On The Lower East Side,lc_2006_02_21.txt,2006
They Might Be Giants,,Hey Mr. Dj I Thought You Said We Had A Deal,lc_2006_02_21.txt,2006
Gene Pitney,,24 Hours From Tulsa,lc_2006_02_21.txt,2006
Ben Lee,,Gamble Everything For Love,lc_2006_02_21.txt,2006
The Guild League,,The Storm,lc_2006_02_21.txt,2006
Belle And Sebastien,,To Be Myself Completely,lc_2006_02_21.txt,2006
David O'doherty,,Florence Falls,lc_2006_02_21.txt,2006
Eels,,Dog Faced Boy,lc_2006_02_21.txt,2006
The Boy Least Likely To,,Be Gentle With Me,lc_2006_02_21.txt,2006
The Handsome Family,,Amelia Earhart Vs. The Dancing Bear,lc_2006_02_21.txt,2006
Jeffrey Lewis,,The Chelsea Hotel Oral Sex Song,lc_2006_02_21.txt,2006
Ivor Cutler,,Life In A Scotch Sitting Room Vol. 2 Episode 2,lc_2006_02_21.txt,2006
Leonard Cohen,,Chelsea Hotel #2,lc_2006_02_21.txt,2006
Simon & Garfunkel,,He Was My Brother,lc_2006_02_21.txt,2006
Rufus Wainwright,,14Th Street,lc_2006_02_21.txt,2006
The Divine Comedy,,The Happy Goth,lc_2006_02_21.txt,2006
Jenny Lewis And The Watson Twins,,Happy,lc_2006_02_21.txt,2006
Flight Of The Conchords,,Ladies Of The World,lc_2006_02_21.txt,2006
Tilly And The Wall,,Fell Down The Stairs,lc_2006_02_21.txt,2006
Jeffrey And Jack Lewis,,Williamsburg Will Oldham Horror,lc_2006_02_21.txt,2006
Bonnie "Prince" Billy,,Three Questions,lc_2006_02_21.txt,2006
The Moldy Peaches,,Anyone Else But You,lc_2006_02_21.txt,2006
Longpigs,,On And On,lc_2006_02_21.txt,2006
Ben Folds Five,,Kate,lc_2006_02_21.txt,2006
William Shatner,,That's Me Trying,lc_2006_02_21.txt,2006
Pulp,,Help The Aged,lc_2006_02_21.txt,2006
Radiohead,,Thinking About You,lc_2006_02_21.txt,2006
Darren Hanlon,,The Perfect Day,lc_2006_02_21.txt,2006
Looper,,Impossible Things #2,lc_2006_02_21.txt,2006
Eels,,Blinking Lights (For Me),lc_2006_02_28.txt,2006
Ian Dury,,Wake Up And Make Love With Me,lc_2006_02_28.txt,2006
Ivor Cutler,,Life In A Scotch Sitting Room Vol. 2 Episode 6,lc_2006_02_28.txt,2006
Architecture In Helsinki,,Do The Whirlwind,lc_2006_02_28.txt,2006
Clogs,,Fiddlegree,lc_2006_02_28.txt,2006
Beastie Boys,,Super Disco Breakin',lc_2006_02_28.txt,2006
Rilo Kiley,,Portions For Foxes,lc_2006_02_28.txt,2006
Pulp,,Babies,lc_2006_02_28.txt,2006
M. Ward,,One Life Away,lc_2006_02_28.txt,2006
The Decemberists,,We Both Go Down Together,lc_2006_02_28.txt,2006
The Guild League,,Citronella,lc_2006_02_28.txt,2006
They Might Be Giants,,Don't Let's Start,lc_2006_02_28.txt,2006
The Mountain Goats,,No Children,lc_2006_02_28.txt,2006
Arctic Monkeys,,Bigger Boys And Stolen Sweethearts,lc_2006_02_28.txt,2006
R. Kelly,,Ignition (Remix),lc_2006_02_28.txt,2006
The Flaming Lips,,Yoshimi Battles The Pink Robots,lc_2006_02_28.txt,2006
Yo La Tengo,,Tears Are In Your Eyes,lc_2006_02_28.txt,2006
Final Fantasy,,The Sea,lc_2006_02_28.txt,2006
Arab Strap,,Packs Of Three,lc_2006_02_28.txt,2006
The Divine Comedy,,Come Home Billy Bird,lc_2006_02_28.txt,2006
Yann Tiersen And Neil Hannon,,Life On Mars,lc_2006_02_28.txt,2006
Neil Diamond,,Captain Of A Shipwreck,lc_2006_02_28.txt,2006
Jonathan Richman,,Not Yet Three,lc_2006_02_28.txt,2006
The Bens (Folds Kweller & Lee),,I Touch Myself,lc_2006_02_28.txt,2006
Radiohead,,Thinking About You,lc_2006_02_28.txt,2006
Looper,,Festival Â€˜95,lc_2006_02_28.txt,2006
Dj Jazzy Jeff & The Fresh Prince,,Girls Ain't Nothing But Trouble,lc_2006_02_28.txt,2006
The Ladybug Transistor,,Choking On Air,lc_2006_02_28.txt,2006
The Wonder Stuff,,Caught In My Shadow,lc_2006_02_28.txt,2006
Kimya Dawson,,Hold My Hand,lc_2006_02_28.txt,2006
Kings Of Convenience,,Free Fallin',lc_2006_02_28.txt,2006
The Reindeer Section,,Cartwheels,lc_2006_02_28.txt,2006
Eels,,It's A Motherfucker,lc_2006_02_28.txt,2006
The Proclaimers,,I'm On My Way,lc_2006_02_28.txt,2006
The Magnetic Fields,,Nothing Matters When We're Dancing,lc_2006_02_28.txt,2006
Petula Clark,,Downtown,lc_2006_02_28.txt,2006
Simon & Garfunkel,,The Only Living Boy In New York,lc_2006_02_28.txt,2006
Jeffrey And Jack Lewis,,Williamsburg Will Oldham Horror,lc_2006_02_28.txt,2006
Gene Wilder,,Pure Imagination,lc_2006_02_28.txt,2006
William Shatner,,Has Been,lc_2006_10_23.txt,2006
Modest Mouse,,One Chance,lc_2006_10_23.txt,2006
Ben Folds Five,,Kate,lc_2006_10_23.txt,2006
Islands,,Don't Call Me Whitney Bobby,lc_2006_10_23.txt,2006
Joanna Newsom,,Bridges And Balloons,lc_2006_10_23.txt,2006
Gene Pitney,,24 Hours From Tulsa,lc_2006_10_23.txt,2006
Belle And Sebastian,,The Model,lc_2006_10_23.txt,2006
The House Martins,,Freedom,lc_2006_10_23.txt,2006
Art Brut,,Rusted Guns Of Milan,lc_2006_10_23.txt,2006
The Divine Comedy,,To Die A Virgin,lc_2006_10_23.txt,2006
David O'doherty,,A Made Up Song,lc_2006_10_23.txt,2006
Lua,,Bright Eyes,lc_2006_10_23.txt,2006
Chain Of Fools,,Aretha Franklin,lc_2006_10_23.txt,2006
Spiritualized,,Rated X,lc_2006_10_23.txt,2006
Dolly Parton,,9 To 5,lc_2006_10_23.txt,2006
Graham Coxon,,What's He Got?,lc_2006_10_23.txt,2006
Suburban Kids With Biblical Names,,Noodles,lc_2006_10_23.txt,2006
Ian Dury,,Wake Up And Make Love With Me (Demo),lc_2006_10_23.txt,2006
Ben Folds,,Fred Jones Part 2,lc_2006_10_23.txt,2006
Misty's Big Adventure,,Circle Squares And I Blame The Parents,lc_2006_10_23.txt,2006
Beth Orton,,Worms,lc_2006_10_23.txt,2006
Arab Strap,,Pack Of Three,lc_2006_10_23.txt,2006
The Lucksmiths,,Hiccup In Your Happiness,lc_2006_10_23.txt,2006
Richard Hawley,,Baby You're My Light,lc_2006_10_23.txt,2006
My Latest Novel,,The Reputation Of Ross Francis,lc_2006_10_23.txt,2006
They Might Be Giants,,Hey Mr. Dj I Thought You Said We Had A Deal,lc_2006_10_23.txt,2006
Yo La Tengo,,Our Way To Fall,lc_2006_10_23.txt,2006
James Yorkston,,The Year Of The Leopard,lc_2006_10_23.txt,2006
Scout Niblett,,Safety Pants,lc_2006_10_23.txt,2006
David O'doherty,,Last Night,lc_2006_10_23.txt,2006
R.E.M.,,Near Wild Heaven,lc_2006_10_23.txt,2006
The Divine Comedy,,Mother Dear,lc_2006_10_23.txt,2006
Pulp,,A Little Soul,lc_2006_10_23.txt,2006
Clem Snide,,Happy Birthday,lc_2006_10_23.txt,2006
Looper,,Festival Â€˜95,lc_2006_10_23.txt,2006
Radiohead,,Thinking About You,lc_2006_10_23.txt,2006
Jeffrey And Jack Lewis,,Williamsburg Will Oldham Horror,lc_2006_10_23.txt,2006
Pat Benatar,,Love Is A Battlefield,lc_2006_10_31.txt,2006
The Lemonheads,,The Outdoor Type,lc_2006_10_31.txt,2006
Ben Folds,,Not The Same,lc_2006_10_31.txt,2006
Looper,,Impossible Things #2,lc_2006_10_31.txt,2006
Ballboy,,A Europewide Search For Love,lc_2006_10_31.txt,2006
Tricky,,Black Steel,lc_2006_10_31.txt,2006
The Lucksmiths,,Sunlight In A Jar,lc_2006_10_31.txt,2006
The Flaming Lips,,Yoshimi Battles The Pink Robots Pt. 1,lc_2006_10_31.txt,2006
Suburban Kids With Biblical Names,,Noodles,lc_2006_10_31.txt,2006
Richard Hawley,,Baby You're My Light,lc_2006_10_31.txt,2006
Ben Folds,,Bitches Ain't Shit,lc_2006_10_31.txt,2006
Loudon Wainwright Iii,,Your Mother And I,lc_2006_10_31.txt,2006
The Lucksmiths,,A Hiccup In Your Happiness,lc_2006_10_31.txt,2006
Half Man Half Biscuit,,Paintball's Coming Home,lc_2006_10_31.txt,2006
They Might Be Giants,,Doctor Worm,lc_2006_10_31.txt,2006
Yo La Tengo,,Our Way To Fall,lc_2006_10_31.txt,2006
Pulp,,I'm A Man,lc_2006_10_31.txt,2006
Beth Orton,,Worms,lc_2006_10_31.txt,2006
Sir Mix-A-Lot,,Baby Got Back,lc_2006_10_31.txt,2006
Chet Baker,,I Get Along Without You Very Well,lc_2006_10_31.txt,2006
Scout Niblett,,Safety Pants,lc_2006_10_31.txt,2006
Eels,,It's A Motherfucker,lc_2006_10_31.txt,2006
Simon & Garfunkel,,For Emily Whenever I May Find Her,lc_2006_10_31.txt,2006
Element Of Crime,,You Only Tell Me You Love Me When You're Drunk,lc_2006_10_31.txt,2006
Eugene Mirman,,Coupons For The Audience From The En Guard Society Album,lc_2006_10_31.txt,2006
They Might Be Giants,,Bangs,lc_2006_10_31.txt,2006
Islands,,Don't Call Me Whitney Bobby,lc_2006_10_31.txt,2006
The Divine Comedy,,Tonight We Fly,lc_2006_10_31.txt,2006
Art Brut,,Good Weekend,lc_2006_10_31.txt,2006
Darren Hanlon,,The Last Night Of Not Knowing You,lc_2006_10_31.txt,2006
Modest Mouse,,The Good Times Are Killing Me,lc_2006_10_31.txt,2006
Herman Dã¼ne,,With A Fistful Of Faith,lc_2006_10_31.txt,2006
Ian Dury And The Blockheads,,Wake Up And Make Love With Me,lc_2006_10_31.txt,2006
R.E.M.,,Shiny Happy People,lc_2006_10_31.txt,2006
My Latest Novel,,The Reputation Of Ross Francis,lc_2006_10_31.txt,2006
Sparklehorse,,It's A Wonderful Life,lc_2006_10_31.txt,2006
Tunng,,It's Because We've Got Hair,lc_2006_10_31.txt,2006
Pat Benatar,,Love Is A Battlefield,lc_2006_10_31.txt,2006
Modern Giant,,Angie Hart,lc_2006_10_31.txt,2006
Darren Hanlon,,I Wish That I Was Beautiful For You,lc_2007_01_16.txt,2007
Pulp,,I'm A Man,lc_2007_01_16.txt,2007
Art Brut,,Rusted Guns Of Milan,lc_2007_01_16.txt,2007
The Lucksmiths,,Sunlight In A Jar,lc_2007_01_16.txt,2007
Darren Hanlon,,Romance Is Deafening,lc_2007_01_16.txt,2007
Barenaked Ladies,,Lovers In A Dangerous Time,lc_2007_01_16.txt,2007
Eels,,I'm Going To Stop Pretending That I Didn't Break Your Heart,lc_2007_01_16.txt,2007
Yo La Tengo,,Our Way To Fall,lc_2007_01_16.txt,2007
I'm From Barcelona,,We're From Barcelona,lc_2007_01_16.txt,2007
David O'doherty,,Last Night,lc_2007_01_16.txt,2007
Regina Spektor,,Us,lc_2007_01_16.txt,2007
Gavin Osborn,,Part Of The Furniture,lc_2007_01_16.txt,2007
Gavin Osborn,,Charlie's 18Th Birthday,lc_2007_01_16.txt,2007
Iron & Wine,,Naked As We Came,lc_2007_01_16.txt,2007
Modest Mouse,,The Good Times Are Killing Me,lc_2007_01_16.txt,2007
Modern Giant,,Angie Hart,lc_2007_01_16.txt,2007
Sufjan Stevens,,The Avalanche,lc_2007_01_16.txt,2007
Rufus Wainwright,,Vibrate,lc_2007_01_16.txt,2007
Simon & Garfunkel,,He Was My Brother,lc_2007_01_16.txt,2007
Jeffrey Lewis,,The Chelsea Hotel Oral Sex Song,lc_2007_01_16.txt,2007
Gavin Osborn,,Roger's Inventing Again,lc_2007_01_16.txt,2007
Gavin Osborn,,Platform Girl,lc_2007_01_16.txt,2007
The Grates,,19-20-20,lc_2007_01_16.txt,2007
Clifford T. Ward,,Home Thoughts From Abroad,lc_2007_01_16.txt,2007
Ian Dury And The Blockheads,,Wake Up And Make Love With Me,lc_2007_01_16.txt,2007
Tunng,,Hanged,lc_2007_01_16.txt,2007
Tunng,,Woodcat,lc_2007_01_16.txt,2007
Arctic Monkeys,,Fake Tales Of San Francisco,lc_2007_01_16.txt,2007
Graham Coxon,,Flights To The Sea (Lovely Rain),lc_2007_01_16.txt,2007
Billy Bragg,,Walk Away Renee,lc_2007_01_16.txt,2007
Stephen Malkmus,,Jenny And The Ess-Dog,lc_2007_01_16.txt,2007
Art Brut,,Emily Kane,lc_2007_01_16.txt,2007
Ivor Cutler,,Life In A Scotch Sitting Room,lc_2007_01_16.txt,2007
Longpigs,,On And On,lc_2007_01_16.txt,2007
Rilo Kiley,,Portions For Foxes,lc_2007_01_16.txt,2007
Eels,,I Like Birds,lc_2007_01_16.txt,2007
Petula Clark,,Downtown,lc_2007_01_16.txt,2007
Regina Spektor,,Us,lc_2007_02_20.txt,2007
Dolly Parton,,9 To 5,lc_2007_02_20.txt,2007
Ben Folds,,Bitches Ain't Shit,lc_2007_02_20.txt,2007
Art Brut,,Nag Nag Nag Nag,lc_2007_02_20.txt,2007
Pulp,,The Night That Minnie Timperley Died,lc_2007_02_20.txt,2007
Darren Hanlon,,The Perfect Day,lc_2007_02_20.txt,2007
The Guild League,,Cosmetropolis (London Swings),lc_2007_02_20.txt,2007
Ivor Cutler,,Bicarbonate Of Chicken,lc_2007_02_20.txt,2007
The Moldy Peaches,,Steak For Chicken,lc_2007_02_20.txt,2007
Art Brut,,Emily Kane,lc_2007_02_20.txt,2007
Cat Stevens,,The First Cut Is The Deepest,lc_2007_02_20.txt,2007
The Lucksmiths,,Sunlight In A Jar,lc_2007_02_20.txt,2007
Eels,,I Like Birds,lc_2007_02_20.txt,2007
Gavin Osborn,,Manhattan Skyline Song,lc_2007_02_20.txt,2007
Gavin Osborn,,Even In New York,lc_2007_02_20.txt,2007
Pat Benatar,,Love Is A Battlefield,lc_2007_02_20.txt,2007
Aberfeldy,,Love Is An Arrow,lc_2007_02_20.txt,2007
Arab Strap,,Packs Of Three,lc_2007_02_20.txt,2007
Ian Dury,,Sweet Gene Vincent,lc_2007_02_20.txt,2007
Robbie Williams And The Blockheads,,Sweet Gene Vincent,lc_2007_02_20.txt,2007
Kings Of Convenience,,I Don't Know What I Can Save You From,lc_2007_02_20.txt,2007
Ben Lee,,Whatever It Is,lc_2007_02_20.txt,2007
Ballboy,,Sex Is Boring,lc_2007_02_20.txt,2007
Darren Hanlon,,The Ostracism Of Vinny Lalor,lc_2007_02_20.txt,2007
Jeffrey Lewis,,The Chelsea Hotel Oral Sex Song,lc_2007_02_20.txt,2007
Herman Dã¼ne,,They Go To The Woods,lc_2007_02_20.txt,2007
Gavin Osborn,,The Cake Shop Ludlow Street,lc_2007_02_20.txt,2007
Gavin Osborn,,Capitalism And Cappuccino,lc_2007_02_20.txt,2007
The Divine Comedy,,The Plough,lc_2007_02_20.txt,2007
Loudon Wainwright Iii,,4 X 10,lc_2007_02_20.txt,2007
Jane Vs World,,B Grade Lisa Loeb,lc_2007_02_20.txt,2007
The Bird And The Bee,,Fucking Boyfriend,lc_2007_02_20.txt,2007
Architecture In Helsinki,,Do The Whirlwind,lc_2007_02_20.txt,2007
Jonathan Richman,,Not So Much To Be Loved As To Love,lc_2007_02_20.txt,2007
The Moldy Peaches,,Anyone Else But You,lc_2007_02_20.txt,2007
I Am Kloot,,Storm Warning,lc_2007_02_20.txt,2007
Gene Pitney,,24 Hours From Tulsa,lc_2007_02_20.txt,2007
Art Brut,,I Found This Song In The Road,lc_2007_02_20.txt,2007
The Lucksmiths,,Hiccup In Your Happiness,lc_2007_02_20.txt,2007
Clem Snide,,Happy Birthday,lc_2007_02_20.txt,2007
The Bens,,Bruised,lc_2007_02_20.txt,2007
The Beatles,,Drive My Car,clearspot_2021_02_12.txt,2021
The Beatles,,Nowhere Man,clearspot_2021_02_12.txt,2021
The Beatles,,Think For Yourself,clearspot_2021_02_12.txt,2021
The Beatles,,The Word,clearspot_2021_02_12.txt,2021
The Beatles,,Michelle,clearspot_2021_02_12.txt,2021
The Beatles,,What Goes On,clearspot_2021_02_12.txt,2021
The Beatles,,Girl,clearspot_2021_02_12.txt,2021
The Beatles,,I'm Looking Through You,clearspot_2021_02_12.txt,2021
The Beatles,,In My Life,clearspot_2021_02_12.txt,2021
The Beatles,,Wait,clearspot_2021_02_12.txt,2021
The Beatles,,If I Needed Someone,clearspot_2021_02_12.txt,2021
The Beatles,,Run For Your Life,clearspot_2021_02_12.txt,2021
Sleaford Mods,,Force 10 From Navarone,maps_2023_04_03.txt,2023
Dry Cleaning,,Kwenchy Kups,maps_2023_04_03.txt,2023
Floodlights,,Lessons Learnt,maps_2023_04_03.txt,2023
Yard Act,,Fixer Upper,maps_2023_04_03.txt,2023
Cobra Killer,,Six Secs,maps_2023_04_03.txt,2023
Fever Ray,,Shiver,maps_2023_04_03.txt,2023
Genesis Owusu,,Get Inspired (Zhu Remix),maps_2023_04_03.txt,2023
Terry,,Centuries,maps_2023_04_03.txt,2023
Hand Habits,,Something Wrong,maps_2023_04_03.txt,2023
Kurt Vile,,Wheelhouse,maps_2023_04_03.txt,2023
Let's Eat Grandma,,From The Morning,maps_2023_04_03.txt,2023
Boy Genius,,We're In Love,maps_2023_04_03.txt,2023
Amyl And The Sniffers,,Westgate,maps_2023_04_03.txt,2023
Private Function,,Bad Day To Be A Beer,maps_2023_04_03.txt,2023
Cable Ties,,Time For You,maps_2023_04_03.txt,2023
Moody Beaches,,Counting Reasons,maps_2023_04_03.txt,2023
Kee'ahn,,Better Things,maps_2023_04_03.txt,2023
Lcd Soundsystem,,Losing My Edge,reso2013_2013_01_15.txt,2013
The Front Bottoms,,Maps,reso2013_2013_01_15.txt,2013
Talking Heads,,Once In A Lifetime,reso2013_2013_01_15.txt,2013
